{x=21, y=132, seq=0, hour=6, day=0, temp=19.6, tmx=27.9, tmn=19.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.2, wd=0, wdKor=∫œ, wdEn=N, reh=93, r06=0.0, s06=0.0}
{x=45, y=62, seq=4, hour=18, day=0, temp=23.4, tmx=24.8, tmn=22.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.1467166, s06=0.0}
{x=45, y=62, seq=5, hour=21, day=0, temp=22.5, tmx=24.8, tmn=22.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=8.853285, s06=0.0}
{x=45, y=62, seq=6, hour=24, day=0, temp=21.3, tmx=24.8, tmn=22.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=89, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=8.853285, s06=0.0}
{x=45, y=62, seq=7, hour=3, day=1, temp=21.2, tmx=25.5, tmn=21.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=89, r12=0.0, s12=0.0, ws=0.9, wd=3, wdKor=≥≤µø, wdEn=SE, reh=95, r06=19.061026, s06=0.0}
{x=45, y=65, seq=0, hour=6, day=0, temp=22.4, tmx=25.5, tmn=22.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=0.0, s06=0.0}
{x=45, y=65, seq=1, hour=9, day=0, temp=23.6, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=32, r12=0.0, s12=0.0, ws=1.8, wd=0, wdKor=∫œ, wdEn=N, reh=86, r06=3.565906, s06=0.0}
{x=45, y=65, seq=2, hour=12, day=0, temp=24.5, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=69, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=3.565906, s06=0.0}
{x=45, y=65, seq=3, hour=15, day=0, temp=24.4, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=68, r12=0.0, s12=0.0, ws=5.4, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=3.8428307, s06=0.0}
{x=45, y=65, seq=4, hour=18, day=0, temp=23.1, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=4.4, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.8428307, s06=0.0}
{x=45, y=65, seq=5, hour=21, day=0, temp=22.3, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=4.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=8.168483, s06=0.0}
{x=45, y=65, seq=6, hour=24, day=0, temp=22.9, tmx=25.5, tmn=22.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=82, r12=0.0, s12=0.0, ws=2.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=8.168483, s06=0.0}
{x=45, y=65, seq=7, hour=3, day=1, temp=22.0, tmx=25.4, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=83, r12=0.0, s12=0.0, ws=3.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=13.687598, s06=0.0}
{x=45, y=67, seq=0, hour=6, day=0, temp=22.2, tmx=25.7, tmn=22.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=0.0, s06=0.0}
{x=45, y=67, seq=1, hour=9, day=0, temp=23.6, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=30, r12=0.0, s12=0.0, ws=2.1, wd=0, wdKor=∫œ, wdEn=N, reh=85, r06=4.009208, s06=0.0}
{x=45, y=67, seq=2, hour=12, day=0, temp=24.7, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.009208, s06=0.0}
{x=45, y=67, seq=3, hour=15, day=0, temp=24.5, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=6.4, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=3.994205, s06=0.0}
{x=45, y=67, seq=4, hour=18, day=0, temp=23.1, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=5.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.994205, s06=0.0}
{x=45, y=67, seq=5, hour=21, day=0, temp=22.2, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=5.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.016088, s06=0.0}
{x=45, y=67, seq=6, hour=24, day=0, temp=23.2, tmx=25.7, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.016088, s06=0.0}
{x=45, y=67, seq=7, hour=3, day=1, temp=22.2, tmx=25.7, tmn=21.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=4.7, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=11.9856615, s06=0.0}
{x=45, y=73, seq=0, hour=6, day=0, temp=21.2, tmx=25.7, tmn=20.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=3.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=0.0, s06=0.0}
{x=45, y=73, seq=1, hour=9, day=0, temp=22.9, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=51, r12=0.0, s12=0.0, ws=3.5, wd=0, wdKor=∫œ, wdEn=N, reh=85, r06=4.229301, s06=0.0}
{x=45, y=73, seq=2, hour=12, day=0, temp=24.6, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=72, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.229301, s06=0.0}
{x=45, y=73, seq=3, hour=15, day=0, temp=24.1, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=3.7, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.0459404, s06=0.0}
{x=45, y=73, seq=4, hour=18, day=0, temp=23.0, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=69, r12=0.0, s12=0.0, ws=3.9000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.0459404, s06=0.0}
{x=45, y=73, seq=5, hour=21, day=0, temp=21.9, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=7.9990873, s06=0.0}
{x=45, y=73, seq=6, hour=24, day=0, temp=22.3, tmx=25.7, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.4000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=7.9990873, s06=0.0}
{x=45, y=73, seq=7, hour=3, day=1, temp=22.2, tmx=25.9, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=79, r12=0.0, s12=0.0, ws=4.6000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=11.50036, s06=0.0}
{x=45, y=75, seq=0, hour=6, day=0, temp=21.0, tmx=26.1, tmn=19.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=4.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=0.0, s06=0.0}
{x=45, y=75, seq=1, hour=9, day=0, temp=22.8, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=59, r12=0.0, s12=0.0, ws=4.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.2382503, s06=0.0}
{x=45, y=75, seq=2, hour=12, day=0, temp=25.0, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=72, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.2382503, s06=0.0}
{x=45, y=75, seq=3, hour=15, day=0, temp=24.1, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=3.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.049276, s06=0.0}
{x=45, y=75, seq=4, hour=18, day=0, temp=23.0, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=69, r12=0.0, s12=0.0, ws=3.7, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.049276, s06=0.0}
{x=45, y=75, seq=5, hour=21, day=0, temp=21.9, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=2, wdKor=µø, wdEn=E, reh=90, r06=8.000351, s06=0.0}
{x=45, y=75, seq=6, hour=24, day=0, temp=22.2, tmx=26.1, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.000351, s06=0.0}
{x=45, y=75, seq=7, hour=3, day=1, temp=22.4, tmx=26.3, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=79, r12=0.0, s12=0.0, ws=4.800000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=11.238465, s06=0.0}
{x=46, y=35, seq=0, hour=6, day=0, temp=21.9, tmx=28.1, tmn=21.8, sky=3, pty=0, wfKor=±∏∏ß ∏π¿Ω, wfEn=Mostly Cloudy, pop=20, r12=0.0, s12=0.0, ws=3.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=0.0, s06=0.0}
{x=46, y=35, seq=1, hour=9, day=0, temp=24.4, tmx=28.1, tmn=21.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=3.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=78, r06=0.0, s06=0.0}
{x=46, y=35, seq=2, hour=12, day=0, temp=27.1, tmx=28.1, tmn=21.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=4.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=73, r06=0.0, s06=0.0}
{x=46, y=35, seq=3, hour=15, day=0, temp=27.2, tmx=28.1, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=3.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=75, r06=1.0, s06=0.0}
{x=46, y=35, seq=4, hour=18, day=0, temp=25.8, tmx=28.1, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=4.6000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=84, r06=1.0, s06=0.0}
{x=46, y=35, seq=5, hour=21, day=0, temp=24.2, tmx=28.1, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=4.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=2.0682175, s06=0.0}
{x=46, y=35, seq=6, hour=24, day=0, temp=23.4, tmx=28.1, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=4.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=2.0682175, s06=0.0}
{x=46, y=35, seq=7, hour=3, day=1, temp=22.6, tmx=26.1, tmn=22.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=5.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.4324903, s06=0.0}
{x=46, y=58, seq=0, hour=6, day=0, temp=22.3, tmx=25.4, tmn=22.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.8, wd=2, wdKor=µø, wdEn=E, reh=95, r06=0.0, s06=0.0}
{x=46, y=58, seq=1, hour=9, day=0, temp=24.2, tmx=25.4, tmn=22.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=2, wdKor=µø, wdEn=E, reh=90, r06=0.94865555, s06=0.0}
{x=46, y=58, seq=2, hour=12, day=0, temp=24.4, tmx=25.4, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=0.94865555, s06=0.0}
{x=46, y=58, seq=3, hour=15, day=0, temp=24.3, tmx=25.4, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=2.9786994, s06=0.0}
{x=46, y=58, seq=4, hour=18, day=0, temp=23.2, tmx=25.4, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=2.9786994, s06=0.0}
{x=46, y=58, seq=5, hour=21, day=0, temp=21.9, tmx=25.4, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=95, r06=9.021302, s06=0.0}
{x=46, y=58, seq=6, hour=24, day=0, temp=21.1, tmx=25.4, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=95, r06=9.021302, s06=0.0}
{x=46, y=58, seq=7, hour=3, day=1, temp=21.1, tmx=25.2, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=20.122124, s06=0.0}
{x=46, y=63, seq=0, hour=6, day=0, temp=21.9, tmx=24.8, tmn=21.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=0.0, s06=0.0}
{x=46, y=63, seq=1, hour=9, day=0, temp=23.8, tmx=24.8, tmn=21.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=7, wdKor=∫œº≠, wdEn=NW, reh=90, r06=2.153702, s06=0.0}
{x=46, y=63, seq=2, hour=12, day=0, temp=23.8, tmx=24.8, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=64, r12=0.0, s12=0.0, ws=0.5, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=2.153702, s06=0.0}
{x=46, y=63, seq=3, hour=15, day=0, temp=24.4, tmx=24.8, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=64, r12=0.0, s12=0.0, ws=3.4000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.3803504, s06=0.0}
{x=46, y=63, seq=4, hour=18, day=0, temp=23.4, tmx=24.8, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.3803504, s06=0.0}
{x=46, y=63, seq=5, hour=21, day=0, temp=22.4, tmx=24.8, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=8.6201, s06=0.0}
{x=46, y=63, seq=6, hour=24, day=0, temp=21.1, tmx=24.8, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=86, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=94, r06=8.6201, s06=0.0}
{x=46, y=63, seq=7, hour=3, day=1, temp=21.1, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=88, r12=0.0, s12=0.0, ws=1.3, wd=2, wdKor=µø, wdEn=E, reh=95, r06=17.608564, s06=0.0}
{x=46, y=66, seq=0, hour=6, day=0, temp=22.3, tmx=25.5, tmn=22.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=0.0, s06=0.0}
{x=46, y=66, seq=1, hour=9, day=0, temp=23.5, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=34, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=0, wdKor=∫œ, wdEn=N, reh=86, r06=3.9194615, s06=0.0}
{x=46, y=66, seq=2, hour=12, day=0, temp=24.5, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.3, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=3.9194615, s06=0.0}
{x=46, y=66, seq=3, hour=15, day=0, temp=24.5, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=5.7, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=3.9617236, s06=0.0}
{x=46, y=66, seq=4, hour=18, day=0, temp=23.2, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=4.6000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.9617236, s06=0.0}
{x=46, y=66, seq=5, hour=21, day=0, temp=22.3, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=4.800000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=8.049462, s06=0.0}
{x=46, y=66, seq=6, hour=24, day=0, temp=22.8, tmx=25.5, tmn=22.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=3.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=8.049462, s06=0.0}
{x=46, y=66, seq=7, hour=3, day=1, temp=21.9, tmx=25.5, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=82, r12=0.0, s12=0.0, ws=3.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=12.897889, s06=0.0}
{x=46, y=71, seq=0, hour=6, day=0, temp=21.7, tmx=25.4, tmn=21.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=3.4000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=0.0, s06=0.0}
{x=46, y=71, seq=1, hour=9, day=0, temp=23.5, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=31, r12=0.0, s12=0.0, ws=2.6, wd=0, wdKor=∫œ, wdEn=N, reh=84, r06=4.081029, s06=0.0}
{x=46, y=71, seq=2, hour=12, day=0, temp=24.4, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=71, r12=0.0, s12=0.0, ws=4.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=84, r06=4.081029, s06=0.0}
{x=46, y=71, seq=3, hour=15, day=0, temp=24.3, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=5.6000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=84, r06=4.0200973, s06=0.0}
{x=46, y=71, seq=4, hour=18, day=0, temp=23.0, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=5.1000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.0200973, s06=0.0}
{x=46, y=71, seq=5, hour=21, day=0, temp=22.1, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=5.1000000000000005, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=7.991479, s06=0.0}
{x=46, y=71, seq=6, hour=24, day=0, temp=22.6, tmx=25.4, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=4.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=7.991479, s06=0.0}
{x=46, y=71, seq=7, hour=3, day=1, temp=21.6, tmx=25.2, tmn=21.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=79, r12=0.0, s12=0.0, ws=5.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=11.562811, s06=0.0}
{x=46, y=109, seq=0, hour=6, day=0, temp=21.3, tmx=26.3, tmn=20.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.2, wd=5, wdKor=≥≤º≠, wdEn=SW, reh=60, r06=0.0, s06=0.0}
{x=46, y=109, seq=1, hour=9, day=0, temp=24.1, tmx=26.3, tmn=20.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=62, r06=2.0184646, s06=0.0}
{x=46, y=109, seq=2, hour=12, day=0, temp=26.3, tmx=26.3, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=69, r06=2.0184646, s06=0.0}
{x=46, y=109, seq=3, hour=15, day=0, temp=26.1, tmx=26.3, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.0, wd=2, wdKor=µø, wdEn=E, reh=75, r06=2.003616, s06=0.0}
{x=46, y=109, seq=4, hour=18, day=0, temp=25.1, tmx=26.3, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=80, r06=2.003616, s06=0.0}
{x=46, y=109, seq=5, hour=21, day=0, temp=23.1, tmx=26.3, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=3.0248106, s06=0.0}
{x=46, y=109, seq=6, hour=24, day=0, temp=22.1, tmx=26.3, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=3.0248106, s06=0.0}
{x=46, y=109, seq=7, hour=3, day=1, temp=21.1, tmx=25.2, tmn=20.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.7, wd=2, wdKor=µø, wdEn=E, reh=90, r06=10.063067, s06=0.0}
{x=46, y=119, seq=0, hour=6, day=0, temp=23.7, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=12, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=0, wdKor=∫œ, wdEn=N, reh=80, r06=0.0, s06=0.0}
{x=46, y=119, seq=1, hour=9, day=0, temp=23.9, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=25, r12=0.0, s12=0.0, ws=2.0, wd=4, wdKor=≥≤, wdEn=S, reh=78, r06=0.0, s06=0.0}
{x=46, y=119, seq=2, hour=12, day=0, temp=24.3, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.9000000000000004, wd=4, wdKor=≥≤, wdEn=S, reh=78, r06=0.0, s06=0.0}
{x=46, y=119, seq=3, hour=15, day=0, temp=25.1, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.0, s06=0.0}
{x=46, y=119, seq=4, hour=18, day=0, temp=24.2, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.0, wd=3, wdKor=≥≤µø, wdEn=SE, reh=80, r06=0.0, s06=0.0}
{x=46, y=119, seq=5, hour=21, day=0, temp=23.4, tmx=25.6, tmn=23.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=83, r06=0.1, s06=0.0}
{x=46, y=119, seq=6, hour=24, day=0, temp=22.3, tmx=25.6, tmn=23.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=30, r12=0.0, s12=0.0, ws=2.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=0.1, s06=0.0}
{x=46, y=119, seq=7, hour=3, day=1, temp=21.1, tmx=25.0, tmn=20.5, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=30, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=0.1, s06=0.0}
